Date,close,high,low,open,volume,symbol,country,region,industry,sector,currency
1999-11-15,1.893829107284546,1.9013345278527147,1.797511960998257,1.826282154511818,3456000,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-16,1.843794345855713,1.8963316892457034,1.828784112587417,1.8963316892457034,3494400,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-17,2.0464370250701904,2.0902176090430697,1.8825715240276533,1.8825715240276533,5964800,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-18,2.1014745235443115,2.1815306958698093,1.9332316265865388,1.9863940812164704,3283200,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-19,2.2866053581237793,2.3416436863880534,2.161517248973588,2.1715242732743913,4928000,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-22,2.3028666973114014,2.351651101581868,2.2002949865687715,2.3466478939899758,7795200,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-23,2.236569404602051,2.326632589805219,2.191537506610434,2.311621753547992,3136000,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-24,2.122114658355713,2.2290645658896926,2.121488914016893,2.196541893251942,3475200,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-26,2.1940395832061768,2.2841027878725897,2.1740255377247517,2.279099581892332,4518400,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-29,2.1852834224700928,2.2415732343019443,2.1014749071580727,2.231566210934525,6400000,INFY,india,ASIA,information-technology-services,technology,USD
1999-11-30,2.0614469051361084,2.201545238494873,2.0614469051361084,2.201545238494873,3328000,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-01,2.116485357284546,2.141502605699384,2.0426831154750014,2.1027252446067597,4512000,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-02,2.184032917022705,2.2002946370212904,2.1077298142529535,2.1077298142529535,5862400,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-03,2.261586904525757,2.2816009479286397,2.1777784031662515,2.1815307309142256,3680000,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-06,2.525522470474243,2.5280248373475205,2.3016156055425854,2.306931989935244,9702400,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-07,2.9020369052886963,3.01211416721344,2.5467878653762455,2.583688765680563,7404800,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-08,2.661867618560791,2.8870258992050424,2.6018254918263373,2.8319869776417437,7820800,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-09,2.661867618560791,2.87201506213138,2.6043269417168906,2.77194485090729,6201600,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-10,2.7018961906433105,2.801966419926396,2.6651516533284276,2.7219102364999275,1734400,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-13,2.6418542861938477,2.801966667175293,2.5517910718917847,2.8007157891988754,2956800,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-14,2.5142643451690674,2.5668016733588446,2.4442151850295697,2.4817416735136377,3456000,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-15,2.4066896438598633,2.4492193443394115,2.3522764493570394,2.371664753502383,4460800,INFY,india,ASIA,information-technology-services,technology,USD
1999-12-16,2.501756191253662,2.571805364608765,2.451721067428589,2.5130139414192234,2208000,INFY,india,ASIA,information-technology-services,technology,USD
